<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.06	23:38:00	18.84283	18.84313	18.84243	18.84303	11	0	519
2024.02.06	23:40:00	18.84303	18.84663	18.84293	18.84498	16	0	199
2024.02.06	23:42:00	18.84613	18.84733	18.84612	18.84703	28	0	354
2024.02.06	23:44:00	18.84733	18.84823	18.82513	18.83018	472	0	324
2024.02.06	23:46:00	18.82577	18.83408	18.82563	18.82718	859	0	826
2024.02.06	23:48:00	18.83198	18.83438	18.82456	18.83118	766	0	764
2024.02.06	23:50:00	18.83238	18.83443	18.82288	18.82698	862	0	254
2024.02.06	23:52:00	18.82485	18.83293	18.82366	18.83198	883	0	604
2024.02.06	23:54:00	18.82466	18.83430	18.82250	18.83200	806	0	338
2024.02.06	23:56:00	18.82397	18.83420	18.82200	18.82740	797	0	415
2024.02.06	23:58:00	18.82500	18.83410	18.82190	18.82380	768	0	480
2024.02.07	00:00:00	18.82130	18.82190	18.82060	18.82190	4	0	1980
